Hour,Light,Gamma,Photosynthesis,Sucrose,Starch,StarchDegr,StarchProd,SucroseProd,Nitrogen,Phosphorus,N_Aff,P_Aff,RespCost,UptakeCost,TransportCost,LeafBiomass,RootBiomass,TotalBiomass,Photoperiod,LimPhotRate,MaxPhotRate,MinLeafBiomass,FeedbackOnPhot,MaxStarch,MaxStarchDegr,MinSucrose,MaxSucrose,StarchNightStart,MinStarch,LambdaSdr,LambdaSdi,LambdaSni,LambdaG,LambdaSb,LambdaCsn,AssimCostN,AssimCostP,MinNPhotosynth,MinPPhotosynth,NutrConvParam,MaxNitrogen,MinNitrogen,MaxPhosphorus,MinPhosphorus,NitSoilContent,PhosSoilContent,MaxNitUptake,MaxPhosUptake,MMConstantN,MMConstantP,RootAllocation,StochSignal,LeafDeathRate,RootDeathRate,LeafCompRate,RootCompRate
354.0000,0,0.5178,0.0000,1.2871,28.4372,4.2462,-4.2462,0.0555,127.6874,12.9919,0.6018,0.4242,1.2618,0.6634,0.0121,0.0574,0.0536,0.1110,12.00,0.8275,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3888,0.5043,0.0000,0.0000,0.0000,0.0000
355.0000,0,0.5368,0.0000,1.3136,24.1199,4.3173,-4.3173,0.0580,128.0785,13.0139,0.5832,0.4183,1.2871,0.6607,0.0123,0.0579,0.0539,0.1118,12.00,0.8499,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3846,0.5040,0.0000,0.0000,0.0000,0.0000
356.0000,0,0.5549,0.0000,1.3415,19.7297,4.3902,-4.3902,0.0609,128.5394,13.0425,0.5612,0.4107,1.3136,0.6559,0.0126,0.0585,0.0542,0.1127,12.00,0.8727,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3793,0.5036,0.0000,0.0000,0.0000,0.0000
357.0000,0,0.5721,0.0000,1.3709,15.2648,4.4649,-4.4649,0.0644,129.0666,13.0773,0.5350,0.4006,1.3415,0.6485,0.0128,0.0591,0.0546,0.1136,12.00,0.8959,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3725,0.5033,0.0000,0.0000,0.0000,0.0000
358.0000,0,0.5884,0.0000,1.4023,10.7234,4.5415,-4.5415,0.0687,129.6540,13.1180,0.5030,0.3869,1.3709,0.6374,0.0131,0.0597,0.0549,0.1146,12.00,0.9194,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3633,0.5029,0.0000,0.0000,0.0000,0.0000
359.0000,0,0.6039,0.0000,1.4363,6.1033,4.6200,-4.6200,0.0743,130.2919,13.1636,0.4631,0.3681,1.4023,0.6210,0.0134,0.0603,0.0553,0.1156,12.00,0.9434,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3508,0.5026,0.0000,0.0000,0.0000,0.0000
360.0000,1,0.5530,11.2519,1.8131,12.3252,0.0000,6.2219,0.7447,130.8768,13.2107,0.7643,0.6290,1.1327,0.5966,0.0137,0.0607,0.0556,0.1164,12.00,0.9678,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4548,0.5023,0.0000,0.0000,0.0000,0.0000
361.0000,1,0.5191,10.8744,1.7996,17.9704,0.0000,5.6452,0.0193,131.3695,13.2731,0.7922,0.7800,1.4622,0.8802,0.0129,0.0612,0.0561,0.1174,12.00,0.9350,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5030,0.5026,0.0000,0.0000,0.0000,0.0000
362.0000,1,0.4898,10.5314,1.8304,23.1283,0.0000,5.1579,0.0952,131.7863,13.3301,0.7946,0.7993,1.4726,0.9014,0.0151,0.0617,0.0567,0.1184,12.00,0.9052,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5174,0.5029,0.0000,0.0000,0.0000,0.0000
363.0000,1,0.4652,10.2175,1.8515,27.8815,0.0000,4.7532,0.0724,132.1279,13.3788,0.7949,0.7982,1.5167,0.9110,0.0153,0.0623,0.0573,0.1195,12.00,0.8779,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5211,0.5031,0.0000,0.0000,0.0000,0.0000
364.0000,1,0.4445,9.9278,1.8602,32.2948,0.0000,4.4133,0.0441,132.3965,13.4191,0.7947,0.7932,1.5500,0.9162,0.0156,0.0628,0.0579,0.1207,12.00,0.8528,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5215,0.5034,0.0000,0.0000,0.0000,0.0000
365.0000,1,0.4270,9.6583,1.8596,36.4184,0.0000,4.1236,0.0215,132.5948,13.4515,0.7944,0.7878,1.5708,0.9182,0.0159,0.0634,0.0585,0.1218,12.00,0.8296,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5207,0.5036,0.0000,0.0000,0.0000,0.0000
366.0000,1,0.4118,9.4062,1.8518,40.2920,0.0000,3.8736,0.0038,132.7254,13.4765,0.7941,0.7823,1.5817,0.9180,0.0160,0.0639,0.0591,0.1230,12.00,0.8078,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5195,0.5038,0.0000,0.0000,0.0000,0.0000
367.0000,1,0.3986,9.1689,1.8386,43.9472,0.0000,3.6552,-0.0090,132.7907,13.4946,0.7938,0.7770,1.5848,0.9162,0.0161,0.0645,0.0597,0.1242,12.00,0.7873,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5180,0.5040,0.0000,0.0000,0.0000,0.0000
368.0000,1,0.3871,8.9446,1.8217,47.4094,0.0000,3.4622,-0.0184,132.7932,13.5061,0.7936,0.7718,1.5820,0.9132,0.0161,0.0651,0.0603,0.1254,12.00,0.7681,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5164,0.5042,0.0000,0.0000,0.0000,0.0000
369.0000,1,0.3768,8.7318,1.8021,50.6995,0.0000,3.2901,-0.0255,132.7351,13.5113,0.7934,0.7666,1.5749,0.9093,0.0160,0.0657,0.0609,0.1266,12.00,0.7498,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5147,0.5044,0.0000,0.0000,0.0000,0.0000
370.0000,1,0.3676,8.5293,1.7806,53.8346,0.0000,3.1351,-0.0309,132.6186,13.5105,0.7933,0.7615,1.5645,0.9049,0.0159,0.0662,0.0615,0.1278,12.00,0.7324,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5129,0.5046,0.0000,0.0000,0.0000,0.0000
371.0000,1,0.3592,8.3360,1.7577,56.8292,0.0000,2.9946,-0.0349,132.4456,13.5039,0.7933,0.7564,1.5515,0.8999,0.0158,0.0668,0.0622,0.1290,12.00,0.7159,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.5593,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.5111,0.5048,0.0000,0.0000,0.0000,0.0000
372.0000,0,0.3807,0.0000,1.0284,53.2106,3.6186,-3.6186,-1.5843,132.2218,13.5084,0.6872,0.6456,1.7577,0.8945,0.0156,0.0676,0.0628,0.1303,12.00,0.7001,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4496,0.5054,0.0000,0.0000,0.0000,0.0000
373.0000,0,0.4077,0.0000,1.1953,49.2225,3.9881,-3.9881,0.3582,132.1608,13.5027,0.6554,0.5235,1.0284,0.6345,0.0150,0.0680,0.0631,0.1312,12.00,0.7192,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4220,0.5054,0.0000,0.0000,0.0000,0.0000
374.0000,0,0.4319,0.0000,1.1948,45.2354,3.9871,-3.9871,-0.0008,132.1573,13.4941,0.6427,0.4699,1.1953,0.6669,0.0104,0.0686,0.0635,0.1321,12.00,0.7402,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.4050,0.5052,0.0000,0.0000,0.0000,0.0000
375.0000,0,0.4551,0.0000,1.2224,41.1745,4.0609,-4.0609,0.0602,132.2324,13.4893,0.6323,0.4492,1.1948,0.6578,0.0116,0.0692,0.0639,0.1331,12.00,0.7613,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3969,0.5050,0.0000,0.0000,0.0000,0.0000
376.0000,0,0.4771,0.0000,1.2456,37.0485,4.1260,-4.1260,0.0511,132.3831,13.4904,0.6210,0.4397,1.2224,0.6590,0.0117,0.0698,0.0643,0.1341,12.00,0.7827,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3924,0.5047,0.0000,0.0000,0.0000,0.0000
377.0000,0,0.4980,0.0000,1.2703,32.8539,4.1945,-4.1945,0.0541,132.6093,13.4980,0.6077,0.4338,1.2456,0.6586,0.0119,0.0704,0.0647,0.1351,12.00,0.8045,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3890,0.5044,0.0000,0.0000,0.0000,0.0000
378.0000,0,0.5179,0.0000,1.2959,28.5894,4.2646,-4.2646,0.0561,132.9100,13.5123,0.5922,0.4282,1.2703,0.6573,0.0121,0.0710,0.0651,0.1361,12.00,0.8266,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3855,0.5041,0.0000,0.0000,0.0000,0.0000
379.0000,0,0.5369,0.0000,1.3227,24.2530,4.3364,-4.3364,0.0586,133.2839,13.5334,0.5740,0.4218,1.2959,0.6545,0.0124,0.0717,0.0655,0.1372,12.00,0.8491,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3813,0.5038,0.0000,0.0000,0.0000,0.0000
380.0000,0,0.5549,0.0000,1.3508,19.8431,4.4099,-4.4099,0.0616,133.7284,13.5611,0.5525,0.4136,1.3227,0.6496,0.0126,0.0724,0.0659,0.1383,12.00,0.8720,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3760,0.5035,0.0000,0.0000,0.0000,0.0000
381.0000,0,0.5720,0.0000,1.3806,15.3579,4.4853,-4.4853,0.0651,134.2401,13.5952,0.5268,0.4030,1.3508,0.6420,0.0129,0.0731,0.0663,0.1394,12.00,0.8953,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3691,0.5032,0.0000,0.0000,0.0000,0.0000
382.0000,0,0.5883,0.0000,1.4123,10.7953,4.5625,-4.5625,0.0694,134.8129,13.6350,0.4954,0.3889,1.3806,0.6307,0.0132,0.0739,0.0667,0.1406,12.00,0.9189,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3599,0.5028,0.0000,0.0000,0.0000,0.0000
383.0000,0,0.6038,0.0000,1.4466,6.1535,4.6418,-4.6418,0.0750,135.4370,13.6800,0.4561,0.3697,1.4123,0.6142,0.0135,0.0747,0.0672,0.1418,12.00,0.9430,12.7000,0.0010,0.6200,72.0000,6.0000,1.3000,2.0000,56.8292,0.1500,0.2500,0.1000,0.0800,0.6500,0.0059,0.0267,0.0460,0.0046,5.7500,0.5750,0.0660,1148.9379,287.2345,114.8938,28.7234,12.0000,0.1500,6.4400,0.4000,0.1250,0.0067,0.3474,0.5025,0.0000,0.0000,0.0000,0.0000
